frame,t_s,s_m,x,y,z,speed_ms,speed_kph,curvature,heading_rad,accel_long_ms2,accel_lat_ms2,wheel_rot_rad,steer_norm,pitch_rad,roll_rad,wheelspin
1372,57.166667,3096.1222,-485.4761,-179.1474,-3.4400,31.62278,113.842,0.0200000,5.427745,0.0000,20.0000,8609.47931,0.05600,-0.000000,0.010860,0
1373,57.208333,3097.4363,-484.6013,-180.1280,-3.4595,31.62278,113.842,0.0200000,5.454027,0.0000,20.0000,8613.12959,0.05600,-0.000000,0.010860,0
1374,57.250000,3098.7504,-483.7011,-181.0852,-3.4782,31.62278,113.842,0.0200000,5.480309,0.0000,20.0000,8616.77987,0.05600,-0.000000,0.010860,0
1375,57.291667,3100.0645,-482.7759,-182.0184,-3.4958,31.62278,113.842,0.0200000,5.506591,0.0000,20.0000,8620.43015,0.05600,-0.000000,0.010860,0
1376,57.333333,3101.3786,-481.8265,-182.9269,-3.5126,31.62278,113.842,0.0200000,5.532873,0.0000,20.0000,8624.08043,0.05600,-0.000000,0.010860,0
1377,57.375000,3102.6927,-480.8537,-183.8103,-3.5284,31.62278,113.842,0.0200000,5.559155,0.0000,20.0000,8627.73070,0.05600,-0.000000,0.010860,0
1378,57.416667,3104.0068,-479.8579,-184.6677,-3.5433,31.62278,113.842,0.0200000,5.585437,0.0000,20.0000,8631.38098,0.05600,-0.000000,0.010860,0
1379,57.458333,3105.3209,-478.8399,-185.4986,-3.5573,31.62278,113.842,0.0200000,5.611719,0.0000,20.0000,8635.03126,0.05600,-0.000000,0.010860,0
1380,57.500000,3106.6350,-477.8005,-186.3026,-3.5703,31.62278,113.842,0.0200000,5.638001,0.0000,20.0000,8638.68154,0.05600,-0.000000,0.010860,0
1381,57.541667,3107.9491,-476.7403,-187.0790,-3.5824,31.62278,113.842,0.0200000,5.664283,0.0000,20.0000,8642.33182,0.05600,-0.000000,0.010860,0
1382,57.583333,3109.2632,-475.6600,-187.8271,-3.5936,31.62278,113.842,0.0200000,5.690565,0.0000,20.0000,8645.98209,0.05600,-0.000000,0.010860,0
1383,57.625000,3110.5773,-474.5605,-188.5467,-3.6038,31.62278,113.842,0.0200000,5.716847,0.0000,20.0000,8649.63237,0.05600,-0.000000,0.010860,0
1384,57.666667,3111.8914,-473.4424,-189.2371,-3.6131,31.62278,113.842,0.0200000,5.743129,0.0000,20.0000,8653.28265,0.05600,-0.000000,0.010860,0
1385,57.708333,3113.2055,-472.3066,-189.8980,-3.6215,31.62278,113.842,0.0200000,5.769411,0.0000,20.0000,8656.93293,0.05600,-0.000000,0.010860,0
1386,57.750000,3114.5196,-471.1538,-190.5286,-3.6289,31.62278,113.842,0.0200000,5.795693,0.0000,20.0000,8660.58321,0.05600,-0.000000,0.010860,0
1387,57.791667,3115.8337,-469.9848,-191.1288,-3.6354,31.62278,113.842,0.0200000,5.821975,0.0000,20.0000,8664.23348,0.05600,-0.000000,0.010860,0
1388,57.833333,3117.1478,-468.8005,-191.6982,-3.6410,31.62278,113.842,0.0200000,5.848257,0.0000,20.0000,8667.88376,0.05600,-0.000000,0.010860,0
1389,57.875000,3118.4619,-467.6016,-192.2361,-3.6456,31.62278,113.842,0.0200000,5.874539,0.0000,20.0000,8671.53404,0.05600,-0.000000,0.010860,0
1390,57.916667,3119.7760,-466.3890,-192.7423,-3.6493,31.62278,113.842,0.0200000,5.900821,0.0000,20.0000,8675.18432,0.05600,-0.000000,0.010860,0
1391,57.958333,3121.0901,-465.1635,-193.2166,-3.6521,31.62278,113.842,0.0200000,5.927103,0.0000,20.0000,8678.83460,0.05600,-0.000000,0.010860,0
1392,58.000000,3122.4042,-463.9260,-193.6586,-3.6540,31.62278,113.842,0.0200000,5.953385,0.0000,20.0000,8682.48488,0.05600,-0.000000,0.010860,0
1393,58.041667,3123.7183,-462.6772,-194.0677,-3.6558,31.62278,113.842,0.0200000,5.979667,0.0000,20.0000,8686.13515,0.05600,-0.000000,0.010860,0
1394,58.083333,3125.0324,-461.4181,-194.4439,-3.6575,31.62278,113.842,0.0200000,6.005949,0.0000,20.0000,8689.78543,0.05600,-0.000000,0.010860,0
1395,58.125000,3126.3465,-460.1497,-194.7869,-3.6593,31.62278,113.842,0.0200000,6.032231,0.0525,20.0000,8693.43571,0.05600,-0.000049,0.010860,0
1396,58.166667,3127.6606,-458.8726,-195.0962,-3.6610,31.62715,113.858,0.0190990,6.058513,6.1974,19.1043,8697.08599,0.05348,-0.005769,0.010373,0
1397,58.208333,3128.9865,-457.5784,-195.3773,-3.6625,32.13923,115.701,0.0000000,6.063274,12.3103,0.0000,8700.76899,0.00000,-0.011459,0.000000,0
1398,58.250000,3130.3343,-456.2630,-195.6713,-3.6638,32.65301,117.551,0.0000000,6.063274,12.3514,0.0000,8704.51297,0.00000,-0.011497,0.000000,0
1399,58.291667,3131.7036,-454.9267,-195.9700,-3.6648,33.16852,119.407,0.0000000,6.063274,12.3934,0.0000,8708.31659,0.00000,-0.011536,0.000000,0
1400,58.333333,3133.0945,-453.5694,-196.2734,-3.6655,33.68579,121.269,0.0000000,6.063274,12.4361,0.0000,8712.18007,0.00000,-0.011576,0.000000,0
1401,58.375000,3134.5070,-452.1909,-196.5815,-3.6660,34.20486,123.137,0.0000000,6.063274,12.4796,0.0000,8716.10366,0.00000,-0.011617,0.000000,0
1402,58.416667,3135.9411,-450.7913,-196.8944,-3.6663,34.72576,125.013,0.0000000,6.063274,12.5239,0.0000,8720.08733,0.00000,-0.011658,0.000000,0
1403,58.458333,3137.3970,-449.3705,-197.2120,-3.6662,35.24852,126.895,0.0000000,6.063274,12.5691,0.0000,8724.13143,0.00000,-0.011700,0.000000,0
1404,58.500000,3138.8747,-447.9283,-197.5344,-3.6658,35.77318,128.783,0.0000000,6.063274,12.6151,0.0000,8728.23640,0.00000,-0.011743,0.000000,0
1405,58.541667,3140.3744,-446.4647,-197.8615,-3.6651,36.29978,130.679,0.0000000,6.063274,12.6619,0.0000,8732.40219,0.00000,-0.011786,0.000000,0
1406,58.583333,3141.8961,-444.9797,-198.1934,-3.6640,36.82834,132.582,0.0000000,6.063274,12.7096,0.0000,8736.62903,0.00000,-0.011831,0.000000,0
1407,58.625000,3143.4399,-443.4731,-198.5302,-3.6626,37.35891,134.492,0.0000000,6.063274,12.7582,0.0000,8740.91738,0.00000,-0.011876,0.000000,0
1408,58.666667,3145.0059,-441.9448,-198.8718,-3.6608,37.89152,136.409,0.0000000,6.063274,12.8075,0.0000,8745.26729,0.00000,-0.011922,0.000000,0
1409,58.708333,3146.5940,-440.3949,-199.2183,-3.6587,38.42621,138.334,0.0000000,6.063274,12.8578,0.0000,8749.67888,0.00000,-0.011969,0.000000,0
1410,58.750000,3148.2046,-438.8232,-199.5696,-3.6561,38.96301,140.267,0.0000000,6.063274,12.9090,0.0000,8754.15258,0.00000,-0.012016,0.000000,0
1411,58.791667,3149.8375,-437.2295,-199.9258,-3.6532,39.50196,142.207,0.0000000,6.063274,12.9611,0.0000,8758.68858,0.00000,-0.012065,0.000000,0
1412,58.833333,3151.4930,-435.6139,-200.2869,-3.6498,40.04310,144.155,0.0000000,6.063274,13.0141,0.0000,8763.28717,0.00000,-0.012114,0.000000,0
1413,58.875000,3153.1711,-433.9763,-200.6530,-3.6460,40.58647,146.111,0.0000000,6.063274,13.0681,0.0000,8767.94841,0.00000,-0.012164,0.000000,0
1414,58.916667,3154.8719,-432.3164,-201.0240,-3.6417,41.13211,148.076,0.0000000,6.063274,13.1231,0.0000,8772.67284,0.00000,-0.012216,0.000000,0
1415,58.958333,3156.5955,-430.6343,-201.4000,-3.6369,41.68006,150.048,0.0000000,6.063274,13.1790,0.0000,8777.46064,0.00000,-0.012268,0.000000,0
1416,59.000000,3158.3420,-428.9299,-201.7810,-3.6317,42.23035,152.029,0.0000000,6.063274,13.2358,0.0000,8782.31199,0.00000,-0.012320,0.000000,0
1417,59.041667,3160.1114,-427.2031,-202.1670,-3.6259,42.78304,154.019,0.0000000,6.063274,13.2936,0.0000,8787.22717,0.00000,-0.012374,0.000000,0
1418,59.083333,3161.9040,-425.4537,-202.5580,-3.6196,43.33816,156.017,0.0000000,6.063274,13.3526,0.0000,8792.20646,0.00000,-0.012429,0.000000,0
1419,59.125000,3163.7198,-423.6816,-202.9541,-3.6128,43.89576,158.025,0.0000000,6.063274,13.4125,0.0000,8797.25036,0.00000,-0.012485,0.000000,0
1420,59.166667,3165.5588,-421.8868,-203.3553,-3.6054,44.45587,160.041,0.0000000,6.063274,13.4734,0.0000,8802.35889,0.00000,-0.012542,0.000000,0
1421,59.208333,3167.4213,-420.0693,-203.7616,-3.5974,45.01854,162.067,0.0000000,6.063274,13.5354,0.0000,8807.53232,0.00000,-0.012599,0.000000,0
1422,59.250000,3169.3073,-418.2287,-204.1730,-3.5888,45.58382,164.102,0.0000000,6.063274,1.0374,0.0000,8812.77123,0.00000,-0.000966,0.000000,0
1423,59.291667,3171.2026,-416.3790,-204.5864,-3.5796,45.10499,162.378,0.0000000,6.063274,-14.9836,0.0000,8818.03594,0.00000,0.013947,0.000000,0
1424,59.333333,3173.0680,-414.5585,-204.9934,-3.5701,44.33519,159.607,0.0000000,6.063274,-18.3726,0.0000,8823.21772,0.00000,0.017102,0.000000,0
1425,59.375000,3174.9017,-412.7690,-205.3934,-3.5603,43.57395,156.866,0.0000000,6.063274,-18.1694,0.0000,8828.31115,0.00000,0.016913,0.000000,0
1426,59.416667,3176.7037,-411.0104,-205.7865,-3.5502,42.82107,154.156,0.0000000,6.063274,-17.9719,0.0000,8833.31669,0.00000,0.016729,0.000000,0
1427,59.458333,3178.4745,-409.2822,-206.1728,-3.5398,42.07629,151.475,0.0000000,6.063274,-17.7803,0.0000,8838.23570,0.00000,0.016551,0.000000,0
1428,59.500000,3180.2145,-407.5841,-206.5523,-3.5292,41.33938,148.822,0.0000000,6.063274,-17.5941,0.0000,8843.06906,0.00000,0.016377,0.000000,0
1429,59.541667,3181.9240,-405.9158,-206.9253,-3.5183,40.61012,146.196,0.0000000,6.063274,-13.7704,0.0000,8847.81769,0.00000,0.012818,0.000000,0
1430,59.583333,3183.6018,-404.2730,-207.2899,-3.5072,40.19185,144.691,0.0142857,6.073319,-5.0193,23.0769,8852.47833,0.04000,0.004672,0.012531,0
1431,59.625000,3185.2689,-402.6385,-207.6177,-3.4958,40.19185,144.691,0.0142857,6.097134,0.0000,23.0769,8857.10916,0.04000,-0.000000,0.012531,0
1432,59.666667,3186.9360,-400.9967,-207.9066,-3.4840,40.19185,144.691,0.0142857,6.120950,0.0000,23.0769,8861.73999,0.04000,-0.000000,0.012531,0
1433,59.708333,3188.6031,-399.3484,-208.1563,-3.4718,40.19185,144.691,0.0142857,6.144766,0.0000,23.0769,8866.37082,0.04000,-0.000000,0.012531,0
1434,59.750000,3190.2702,-397.6947,-208.3665,-3.4592,40.19185,144.691,0.0142857,6.168582,0.0000,23.0769,8871.00166,0.04000,-0.000000,0.012531,0
1435,59.791667,3191.9373,-396.0364,-208.5374,-3.4462,40.19185,144.691,0.0142857,6.192397,0.0000,23.0769,8875.63249,0.04000,-0.000000,0.012531,0
1436,59.833333,3193.6044,-394.3745,-208.6689,-3.4329,40.19185,144.691,0.0142857,6.216213,0.0000,23.0769,8880.26332,0.04000,-0.000000,0.012531,0
1437,59.875000,3195.2715,-392.7100,-208.7606,-3.4191,40.19185,144.691,0.0142857,6.240029,0.0000,23.0769,8884.89415,0.04000,-0.000000,0.012531,0
1438,59.916667,3196.9386,-391.0438,-208.8126,-3.4049,40.19185,144.691,0.0142857,6.263844,0.0000,23.0769,8889.52498,0.04000,-0.000000,0.012531,0
1439,59.958333,3198.6057,-389.3767,-208.8251,-3.3904,40.19185,144.691,0.0142857,6.287660,0.0000,23.0769,8894.15582,0.04000,-0.000000,0.012531,0
1440,60.000000,3200.2728,-387.7099,-208.7977,-3.3754,40.19185,144.691,0.0142857,6.311476,0.0000,23.0769,8898.78665,0.04000,-0.000000,0.012531,0
1441,60.041667,3201.9399,-386.0442,-208.7307,-3.3601,40.19185,144.691,0.0142857,6.335291,0.0000,23.0769,8903.41748,0.04000,-0.000000,0.012531,0
1442,60.083333,3203.6070,-384.3806,-208.6241,-3.3443,40.19185,144.691,0.0142857,6.359107,0.0000,23.0769,8908.04831,0.04000,-0.000000,0.012531,0
1443,60.125000,3205.2741,-382.7199,-208.4779,-3.3282,40.19185,144.691,0.0142857,6.382923,0.0000,23.0769,8912.67914,0.04000,-0.000000,0.012531,0
1444,60.166667,3206.9412,-381.0632,-208.2921,-3.3117,40.19185,144.691,0.0142857,6.406739,0.0000,23.0769,8917.30998,0.04000,-0.000000,0.012531,0
1445,60.208333,3208.6083,-379.4115,-208.0670,-3.2947,40.19185,144.691,0.0142857,6.430554,2.9057,23.0769,8921.94081,0.04000,-0.002705,0.012531,0
1446,60.250000,3210.2792,-377.7643,-207.8079,-3.2774,40.43399,145.562,0.0000000,6.447246,9.4056,0.0000,8926.58212,0.00000,-0.008755,0.000000,0
1447,60.291667,3211.9736,-376.0927,-207.5312,-3.2594,40.97565,147.512,0.0000000,6.447246,13.0272,0.0000,8931.28879,0.00000,-0.012126,0.000000,0
1448,60.333333,3213.6906,-374.3987,-207.2508,-3.2407,41.51959,149.471,0.0000000,6.447246,13.0824,0.0000,8936.05825,0.00000,-0.012178,0.000000,0
1449,60.375000,3215.4303,-372.6824,-206.9666,-3.2214,42.06586,151.437,0.0000000,6.447246,13.1387,0.0000,8940.89081,0.00000,-0.012230,0.000000,0
1450,60.416667,3217.1929,-370.9435,-206.6788,-3.2013,42.61448,153.412,0.0000000,6.447246,13.1966,0.0000,8945.78675,0.00000,-0.012284,0.000000,0
1451,60.458333,3218.9783,-369.1820,-206.3872,-3.1809,43.16557,155.396,0.0000000,6.447246,13.2568,0.0000,8950.74634,0.00000,-0.012340,0.000000,0
1452,60.500000,3220.7868,-367.3978,-206.0918,-3.1602,43.71921,157.389,0.0000000,6.447246,13.3186,0.0000,8955.76987,0.00000,-0.012397,0.000000,0
1453,60.541667,3222.6185,-365.5908,-205.7926,-3.1392,44.27545,159.392,0.0000000,6.447246,13.3814,0.0000,8960.85785,0.00000,-0.012456,0.000000,0
1454,60.583333,3224.4733,-363.7608,-205.4897,-3.1180,44.83433,161.404,0.0000000,6.447246,13.4453,0.0000,8966.01024,0.00000,-0.012515,0.000000,0
1455,60.625000,3226.3516,-361.9078,-205.1829,-3.0965,45.39589,163.425,0.0000000,6.447246,13.5103,0.0000,8971.22756,0.00000,-0.012576,0.000000,0
1456,60.666667,3228.2532,-360.0317,-204.8723,-3.0747,45.96018,165.457,0.0000000,6.447246,13.5764,0.0000,8976.50998,0.00000,-0.012638,0.000000,0
1457,60.708333,3230.1785,-358.1322,-204.5579,-3.0527,46.52726,167.498,0.0000000,6.447246,13.6437,0.0000,8981.85806,0.00000,-0.012700,0.000000,0
1458,60.750000,3232.1275,-356.2094,-204.2395,-3.0304,47.09716,169.550,0.0000000,6.447246,13.7121,0.0000,8987.27188,0.00000,-0.012764,0.000000,0
1459,60.791667,3234.1003,-354.2631,-203.9173,-3.0078,47.66994,171.612,0.0000000,6.447246,13.7817,0.0000,8992.75184,0.00000,-0.012829,0.000000,0
1460,60.833333,3236.0970,-352.2932,-203.5912,-2.9850,48.24564,173.684,0.0000000,6.447246,13.8525,0.0000,8998.29831,0.00000,-0.012895,0.000000,0
1461,60.875000,3238.1178,-350.2995,-203.2612,-2.9618,48.82432,175.768,0.0000000,6.447246,13.9049,0.0000,9003.91162,0.00000,-0.012943,0.000000,0
1462,60.916667,3240.1628,-348.2820,-202.9272,-2.9384,49.40438,177.856,0.0000000,6.447246,13.8211,0.0000,9009.59209,0.00000,-0.012865,0.000000,0
1463,60.958333,3242.2318,-346.2408,-202.5893,-2.9147,49.97608,179.914,0.0000000,6.447246,13.6037,0.0000,9015.33932,0.00000,-0.012663,0.000000,0
1464,61.000000,3244.3245,-344.1762,-202.2475,-2.8908,50.53802,181.937,0.0000000,6.447246,13.3734,0.0000,9021.15231,0.00000,-0.012449,0.000000,0
1465,61.041667,3246.4404,-342.0887,-201.9019,-2.8666,51.09053,183.926,0.0000000,6.447246,13.1505,0.0000,9027.02994,0.00000,-0.012241,0.000000,0
1466,61.083333,3248.5792,-339.9786,-201.5526,-2.8421,51.63390,185.882,0.0000000,6.447246,12.9343,0.0000,9032.97102,0.00000,-0.012040,0.000000,0
1467,61.125000,3250.7405,-337.8464,-201.1996,-2.8174,52.16839,187.806,0.0000000,6.447246,12.7243,0.0000,9038.97458,0.00000,-0.011844,0.000000,0
1468,61.166667,3252.9239,-335.6922,-200.8430,-2.7924,52.69425,189.699,0.0000000,6.447246,12.5203,0.0000,9045.03966,0.00000,-0.011654,0.000000,0
1469,61.208333,3255.1291,-333.5167,-200.4828,-2.7671,53.21175,191.562,0.0000000,6.447246,12.3223,0.0000,9051.16517,0.00000,-0.011470,0.000000,0
1470,61.250000,3257.3557,-331.3200,-200.1191,-2.7416,53.72111,193.396,0.0000000,6.447246,12.1295,0.0000,9057.35017,0.00000,-0.011291,0.000000,0
1471,61.291667,3259.6034,-329.1025,-199.7520,-2.7159,54.22254,195.201,0.0000000,6.447246,11.9418,0.0000,9063.59375,0.00000,-0.011116,0.000000,0
1472,61.333333,3261.8718,-326.8645,-199.3815,-2.6899,54.71626,196.979,0.0000000,6.447246,11.7591,0.0000,9069.89501,0.00000,-0.010946,0.000000,0
1473,61.375000,3264.1607,-324.6063,-199.0077,-2.6637,55.20247,198.729,0.0000000,6.447246,1.4656,0.0000,9076.25305,0.00000,-0.001364,0.000000,0
1474,61.416667,3266.4608,-322.3371,-198.6320,-2.6374,54.83840,197.418,0.0000000,6.447246,-15.1109,0.0000,9082.64221,0.00000,0.014066,0.000000,0
1475,61.458333,3268.7291,-320.0993,-198.2616,-2.6114,53.94323,194.196,0.0000000,6.447246,-21.3366,0.0000,9088.94305,0.00000,0.019861,0.000000,0
1476,61.500000,3270.9604,-317.8980,-197.8971,-2.5859,53.06035,191.017,0.0000000,6.447246,-21.0460,0.0000,9095.14097,0.00000,0.019590,0.000000,0
1477,61.541667,3273.1551,-315.7327,-197.5387,-2.5608,52.18940,187.882,0.0000000,6.447246,-20.7642,0.0000,9101.23740,0.00000,0.019328,0.000000,0
1478,61.583333,3275.3138,-313.6030,-197.1861,-2.5361,51.33000,184.788,0.0000000,6.447246,-20.4906,0.0000,9107.23383,0.00000,0.019074,0.000000,0
1479,61.625000,3277.4369,-311.5084,-196.8393,-2.5118,50.48184,181.735,0.0000000,6.447246,-20.2252,0.0000,9113.13132,0.00000,0.018826,0.000000,0
1480,61.666667,3279.5250,-309.4484,-196.4983,-2.4879,49.64456,178.720,0.0000000,6.447246,-11.2617,0.0000,9118.93152,0.00000,0.010483,0.000000,0
1481,61.708333,3281.5882,-307.4100,-196.1822,-2.4643,49.54337,178.356,-0.0111111,6.427119,-1.2143,-27.2727,9124.66274,-0.03111,0.001130,-0.014809,0
1482,61.750000,3283.6507,-305.3656,-195.9098,-2.4407,49.54337,178.356,-0.0111111,6.404203,0.0000,-27.2727,9130.39193,-0.03111,-0.000000,-0.014809,0
1483,61.791667,3285.7132,-303.3155,-195.6843,-2.4170,49.54337,178.356,-0.0111111,6.381286,0.0000,-27.2727,9136.12111,-0.03111,-0.000000,-0.014809,0
1484,61.833333,3287.7758,-301.2608,-195.5057,-2.3934,49.54337,178.356,-0.0111111,6.358369,0.0000,-27.2727,9141.85030,-0.03111,-0.000000,-0.014809,0
1485,61.875000,3289.8383,-299.2025,-195.3745,-2.3698,49.54337,178.356,-0.0111111,6.335452,0.0000,-27.2727,9147.57949,-0.03111,-0.000000,-0.014809,0
1486,61.916667,3291.9008,-297.1418,-195.2903,-2.3462,49.54337,178.356,-0.0111111,6.312536,0.0000,-27.2727,9153.30867,-0.03111,-0.000000,-0.014809,0
1487,61.958333,3293.9633,-295.0797,-195.2534,-2.3226,49.54337,178.356,-0.0111111,6.289619,0.0000,-27.2727,9159.03786,-0.03111,-0.000000,-0.014809,0
1488,62.000000,3296.0258,-293.0172,-195.2637,-2.2990,49.54337,178.356,-0.0111111,6.266702,0.0000,-27.2727,9164.76704,-0.03111,-0.000000,-0.014809,0
1489,62.041667,3298.0883,-290.9556,-195.3214,-2.2754,49.54337,178.356,-0.0111111,6.243785,0.0000,-27.2727,9170.49623,-0.03111,-0.000000,-0.014809,0
1490,62.083333,3300.1508,-288.8958,-195.4263,-2.2518,49.54337,178.356,-0.0111111,6.220869,0.0000,-27.2727,9176.22541,-0.03111,-0.000000,-0.014809,0
1491,62.125000,3302.2133,-286.8389,-195.5783,-2.2282,49.54337,178.356,-0.0111111,6.197952,0.0000,-27.2727,9181.95460,-0.03111,-0.000000,-0.014809,0
1492,62.166667,3304.2758,-284.7861,-195.7773,-2.2046,49.54337,178.356,-0.0111111,6.175035,0.0000,-27.2727,9187.68378,-0.03111,-0.000000,-0.014809,0
1493,62.208333,3306.3383,-282.7384,-196.0235,-2.1810,49.54337,178.356,-0.0111111,6.152118,0.0000,-27.2727,9193.41297,-0.03111,-0.000000,-0.014809,0
1494,62.250000,3308.4008,-280.6968,-196.3165,-2.1574,49.54337,178.356,-0.0111111,6.129202,1.5435,-27.2727,9199.14215,-0.03111,-0.001437,-0.014809,0
1495,62.291667,3310.4638,-278.6596,-196.6471,-2.1337,49.67199,178.819,0.0000000,6.108652,8.3488,0.0000,9204.87269,0.00000,-0.007771,0.000000,0
1496,62.333333,3312.5439,-276.6111,-197.0083,-2.1099,50.23910,180.861,0.0000000,6.108652,13.4954,0.0000,9210.65073,0.00000,-0.012562,0.000000,0
1497,62.375000,3314.6475,-274.5395,-197.3736,-2.0859,50.79661,182.868,0.0000000,6.108652,13.2688,0.0000,9216.49401,0.00000,-0.012351,0.000000,0
1498,62.416667,3316.7741,-272.4452,-197.7429,-2.0615,51.34483,184.841,0.0000000,6.108652,13.0490,0.0000,9222.40126,0.00000,-0.012147,0.000000,0
1499,62.458333,3318.9234,-270.3285,-198.1161,-2.0369,51.88402,186.782,0.0000000,6.108652,12.8356,0.0000,9228.37166,0.00000,-0.011948,0.000000,0
1500,62.500000,3321.0951,-268.1899,-198.4932,-2.0121,52.41446,188.692,0.0000000,6.108652,12.6286,0.0000,9234.40400,0.00000,-0.011755,0.000000,0
1501,62.541667,3323.2887,-266.0296,-198.8741,-1.9870,52.93641,190.571,0.0000000,6.108652,12.4275,0.0000,9240.49729,0.00000,-0.011568,0.000000,0
1502,62.583333,3325.5039,-263.8481,-199.2588,-1.9616,53.45009,192.420,0.0000000,6.108652,12.2318,0.0000,9246.65060,0.00000,-0.011386,0.000000,0
1503,62.625000,3327.7403,-261.6456,-199.6471,-1.9360,53.95573,194.241,0.0000000,6.108652,12.0414,0.0000,9252.86302,0.00000,-0.011209,0.000000,0
1504,62.666667,3329.9977,-259.4225,-200.0391,-1.9102,54.45354,196.033,0.0000000,6.108652,11.8561,0.0000,9259.13358,0.00000,-0.011036,0.000000,0
1505,62.708333,3332.2758,-257.1791,-200.4347,-1.8841,54.94373,197.797,0.0000000,6.108652,11.6755,0.0000,9265.46143,0.00000,-0.010868,0.000000,0
1506,62.750000,3334.5741,-254.9157,-200.8338,-1.8578,55.42650,199.535,0.0000000,6.108652,11.4996,0.0000,9271.84566,0.00000,-0.010704,0.000000,0
1507,62.791667,3336.8924,-252.6326,-201.2364,-1.8312,55.90203,201.247,0.0000000,6.108652,11.3282,0.0000,9278.28540,0.00000,-0.010545,0.000000,0
1508,62.833333,3339.2304,-250.3301,-201.6424,-1.8045,56.37051,202.934,0.0000000,6.108652,11.1607,0.0000,9284.77976,0.00000,-0.010389,0.000000,0
1509,62.875000,3341.5878,-248.0085,-202.0517,-1.7775,56.83209,204.596,0.0000000,6.108652,10.9972,0.0000,9291.32812,0.00000,-0.010237,0.000000,0
1510,62.916667,3343.9643,-245.6681,-202.4644,-1.7503,57.28695,206.233,0.0000000,6.108652,10.8376,0.0000,9297.92949,0.00000,-0.010088,0.000000,0
1511,62.958333,3346.3596,-243.3092,-202.8803,-1.7229,57.73523,207.847,0.0000000,6.108652,10.6817,0.0000,9304.58325,0.00000,-0.009943,0.000000,0
1512,63.000000,3348.7735,-240.9319,-203.2995,-1.6952,58.17709,209.438,0.0000000,6.108652,10.5293,0.0000,9311.28851,0.00000,-0.009801,0.000000,0
1513,63.041667,3351.2057,-238.5367,-203.7219,-1.6674,58.61267,211.006,0.0000000,6.108652,10.3801,0.0000,9318.04466,0.00000,-0.009662,0.000000,0
1514,63.083333,3353.6560,-236.1237,-204.1473,-1.6394,59.04210,212.552,0.0000000,6.108652,10.2343,0.0000,9324.85093,0.00000,-0.009527,0.000000,0
1515,63.125000,3356.1240,-233.6931,-204.5759,-1.6111,59.46553,214.076,0.0000000,6.108652,10.0917,0.0000,9331.70659,0.00000,-0.009394,0.000000,0
1516,63.166667,3358.6096,-231.2453,-205.0075,-1.5827,59.88307,215.579,0.0000000,6.108652,9.9519,0.0000,9338.61096,0.00000,-0.009264,0.000000,0
1517,63.208333,3361.1125,-228.7805,-205.4421,-1.5540,60.29486,217.061,0.0000000,6.108652,9.8151,0.0000,9345.56338,0.00000,-0.009136,0.000000,0
1518,63.250000,3363.6324,-226.2988,-205.8797,-1.5252,60.70100,218.524,0.0000000,6.108652,9.6811,0.0000,9352.56317,0.00000,-0.009012,0.000000,0
1519,63.291667,3366.1691,-223.8006,-206.3202,-1.4961,61.10161,219.966,0.0000000,6.108652,9.5497,0.0000,9359.60969,0.00000,-0.008889,0.000000,0
1520,63.333333,3368.7225,-221.2861,-206.7636,-1.4669,61.49681,221.389,0.0000000,6.108652,9.4209,0.0000,9366.70229,0.00000,-0.008769,0.000000,0
1521,63.375000,3371.2922,-218.7554,-207.2098,-1.4375,61.88669,222.792,0.0000000,6.108652,9.2946,0.0000,9373.84041,0.00000,-0.008652,0.000000,0
1522,63.416667,3373.8781,-216.2088,-207.6589,-1.4079,62.27136,224.177,0.0000000,6.108652,9.1708,0.0000,9381.02340,0.00000,-0.008537,0.000000,0
1523,63.458333,3376.4799,-213.6465,-208.1107,-1.3781,62.65092,225.543,0.0000000,6.108652,9.0493,0.0000,9388.25060,0.00000,-0.008423,0.000000,0
1524,63.500000,3379.0974,-211.0687,-208.5652,-1.3482,63.02547,226.892,0.0000000,6.108652,8.9300,0.0000,9395.52155,0.00000,-0.008312,0.000000,0
1525,63.541667,3381.7304,-208.4757,-209.0224,-1.3180,63.39509,228.222,0.0000000,6.108652,8.8130,0.0000,9402.83554,0.00000,-0.008204,0.000000,0
1526,63.583333,3384.3788,-205.8676,-209.4823,-1.2877,63.75988,229.536,0.0000000,6.108652,8.6980,0.0000,9410.19213,0.00000,-0.008097,0.000000,0
1527,63.625000,3387.0423,-203.2446,-209.9448,-1.2572,64.11993,230.832,0.0000000,6.108652,-1.2920,0.0000,9417.59065,0.00000,0.001203,0.000000,0
1528,63.666667,3389.7120,-200.6154,-210.4084,-1.2267,63.65222,229.148,0.0000000,6.108652,-17.9354,0.0000,9425.00666,0.00000,0.016695,0.000000,0
1529,63.708333,3392.3448,-198.0226,-210.8656,-1.1965,62.62531,225.451,0.0000000,6.108652,-24.4496,0.0000,9432.31982,0.00000,0.022759,0.000000,0
1530,63.750000,3394.9351,-195.4717,-211.3154,-1.1669,61.61475,221.813,0.0000000,6.108652,-24.0635,0.0000,9439.51515,0.00000,0.022399,0.000000,0
1531,63.791667,3397.4837,-192.9618,-211.7579,-1.1377,60.62002,218.232,0.0000000,6.108652,-23.6895,0.0000,9446.59449,0.00000,0.022051,0.000000,0
1532,63.833333,3399.9911,-190.4925,-212.1933,-1.1090,59.64063,214.706,0.0000000,6.108652,-23.3269,0.0000,9453.55953,0.00000,0.021714,0.000000,0
